index,ataque,tipo,dlllist_avg_dlls_per_proc,handles_nfile,handles_nkey,handles_nthread,handles_nsemaphore,handles_ntimer,handles_nmutant,ldrmodules_not_in_load,ldrmodules_not_in_mem,ldrmodules_not_in_load_avg,ldrmodules_not_in_init_avg,ldrmodules_not_in_mem_avg,malfind_ninjections,malfind_commitCharge,malfind_protection,svcscan_nservices,svcscan_process_services,svcscan_nactive,callbacks_ncallbacks,impacto ,afecta_al_activo,genera_riesgo
16138,Trojan,Trojan,3907692308,639,682,684,604,119,243,44,44,2833226,5280103,2833226,3,3,18,389,24,122,87,3,Activo12,riesgo
16139,Trojan,Trojan,3823684211,630,668,661,596,113,230,43,43,29251701,53741497,29251701,3,3,18,389,24,120,87,3,Activo8,riesgo
16140,Trojan,Trojan,3924324324,632,668,665,596,113,230,43,43,2931152,53851397,2931152,3,3,18,389,24,120,87,3,Activo9,riesgo
16141,Trojan,Trojan,3924324324,634,668,661,596,113,230,43,43,29351536,53924915,29351536,3,3,18,389,24,120,87,3,Activo14,riesgo
16142,Trojan,Trojan,3821428571,663,677,844,648,120,261,49,49,29643073,54446461,29643073,3,3,18,389,24,122,87,3,Activo19,riesgo
16143,Trojan,Trojan,3926829268,649,675,750,642,126,268,47,47,28398792,52567976,28398792,3,3,18,389,24,122,87,3,Activo4,riesgo
16144,Trojan,Trojan,39025,646,670,708,608,123,263,47,47,29375,5375,29375,3,3,18,389,24,122,87,3,Activo18,riesgo
16145,Trojan,Trojan,3936842105,639,684,684,600,116,253,46,46,30263158,54605263,30263158,3,3,18,389,24,119,87,3,Activo14,riesgo
16146,Trojan,Trojan,3916216216,631,673,670,596,113,231,44,44,3003413,54607509,3003413,3,3,18,389,24,119,87,3,Activo9,riesgo
16147,Trojan,Trojan,3916216216,632,673,669,596,113,231,44,44,30095759,54719562,30095759,3,3,18,389,24,119,87,3,Activo16,riesgo
16148,Trojan,Trojan,3883333333,661,679,838,656,120,261,48,48,28605483,53039333,28605483,3,3,18,389,24,122,86,3,Activo11,riesgo
16149,Trojan,Trojan,3805263158,641,623,634,588,107,225,44,44,29931973,55102041,29931973,2,2,12,389,24,119,86,3,Activo15,riesgo
16150,Trojan,Trojan,3827272727,666,692,797,659,126,269,49,49,28290993,53117783,28290993,3,3,18,389,24,122,86,3,Activo3,riesgo
16151,Trojan,Trojan,3806818182,665,694,763,658,126,269,47,47,27325581,52325581,27325581,3,3,18,389,24,122,86,3,Activo3,riesgo
16152,Trojan,Trojan,3804545455,665,694,729,658,126,269,47,49,27389277,53613054,28554779,3,3,18,389,24,122,86,3,Activo13,riesgo
16153,Trojan,Trojan,3695348837,660,684,702,616,119,258,46,46,28360049,53637485,28360049,3,3,18,389,24,121,86,3,Activo19,riesgo
16154,Trojan,Trojan,3785365854,654,680,685,610,116,250,46,46,29187817,54568528,29187817,3,3,18,389,24,119,86,3,Activo13,riesgo
16155,Trojan,Trojan,3785,649,692,673,612,113,232,44,44,28720627,54177546,28720627,3,3,18,389,24,119,86,3,Activo14,riesgo
16156,Trojan,Trojan,3785,647,692,671,612,113,232,44,44,28795812,54319372,28795812,3,3,18,389,24,119,86,3,Activo10,riesgo
16157,Trojan,Trojan,3785,646,692,664,612,113,232,44,44,28795812,54319372,28795812,3,3,18,389,24,119,86,3,Activo15,riesgo
16158,Trojan,Trojan,3883333333,661,684,832,656,120,261,48,48,28605483,53039333,28605483,3,3,18,389,24,122,87,3,Activo3,riesgo
16159,Trojan,Trojan,3785,645,697,669,612,113,232,44,44,28833552,54390564,28833552,3,3,18,389,24,119,87,3,Activo17,riesgo
16160,Trojan,Trojan,3883333333,661,684,788,656,120,262,48,48,28605483,53039333,28605483,3,3,18,389,24,122,87,3,Activo14,riesgo
16161,Trojan,Trojan,3827272727,665,699,850,661,126,269,48,48,27729636,52570768,27729636,3,3,18,389,24,122,87,3,Activo3,riesgo
16162,Trojan,Trojan,3806818182,665,699,728,658,126,269,47,47,27341478,52356021,27341478,3,3,18,389,24,122,87,3,Activo19,riesgo
16163,Trojan,Trojan,3781395349,662,694,707,624,123,264,47,47,28228228,53453453,28228228,3,3,18,389,24,122,87,3,Activo12,riesgo
16164,Trojan,Trojan,3795238095,660,712,709,620,119,259,46,46,28325123,53571429,28325123,3,3,18,389,24,121,87,3,Activo17,riesgo
16165,Trojan,Trojan,3807317073,654,708,680,616,116,253,46,46,29077118,54361568,29077118,3,3,18,389,24,119,87,3,Activo14,riesgo
16166,Trojan,Trojan,3785,646,697,670,612,113,232,44,44,28776978,54283846,28776978,3,3,18,389,24,119,87,3,Activo8,riesgo
16167,Trojan,Trojan,3785,648,697,671,612,113,232,44,44,28814669,54354944,28814669,3,3,18,389,24,119,87,3,Activo17,riesgo
16168,Trojan,Trojan,4023076923,647,655,831,640,120,259,47,47,29102167,52631579,29102167,3,3,18,389,24,123,87,3,Activo9,riesgo
16169,Trojan,Trojan,3957142857,627,599,639,572,107,223,43,43,30539773,546875,30539773,2,2,12,389,24,120,87,3,Activo15,riesgo
16170,Trojan,Trojan,3994871795,647,655,770,634,120,259,47,47,29301746,52992519,29301746,3,3,18,389,24,123,87,3,Activo17,riesgo
16171,Trojan,Trojan,3956097561,651,670,770,645,126,267,47,47,28177458,52158273,28177458,3,3,18,389,24,123,87,3,Activo12,riesgo
16172,Trojan,Trojan,3934146341,651,670,725,642,126,267,46,46,27777778,51932367,27777778,3,3,18,389,24,123,87,3,Activo11,riesgo
16173,Trojan,Trojan,391,649,665,703,608,123,262,46,46,28714107,53058677,28714107,3,3,18,389,24,123,87,3,Activo1,riesgo
16174,Trojan,Trojan,388974359,638,659,683,598,119,241,44,44,28423773,52971576,28423773,3,3,18,389,24,122,87,3,Activo16,riesgo
16175,Trojan,Trojan,3927027027,630,668,663,596,113,230,43,43,29192125,53632043,29192125,3,3,18,389,24,120,87,3,Activo15,riesgo
16176,Trojan,Trojan,3927027027,632,668,665,596,113,230,43,43,2931152,53851397,2931152,3,3,18,389,24,120,87,3,Activo14,riesgo
16177,Trojan,Trojan,3927027027,630,668,663,596,113,230,43,43,29371585,53961749,29371585,3,3,18,389,24,120,87,3,Activo3,riesgo
16178,Trojan,Trojan,3926190476,668,696,865,665,126,266,49,49,28874484,53034767,28874484,10,4,60,389,24,122,86,3,Activo17,riesgo
16179,Trojan,Trojan,38575,652,714,702,629,119,237,46,46,29525032,54557125,29525032,13,6,78,389,24,119,86,3,Activo12,riesgo
16180,Trojan,Trojan,3923809524,666,700,808,667,126,266,50,50,2946376,53624042,2946376,10,4,60,389,24,122,86,3,Activo6,riesgo
16181,Trojan,Trojan,3870454545,671,713,799,675,132,274,50,50,28538813,53082192,28538813,10,4,60,389,24,122,86,3,Activo19,riesgo
16182,Trojan,Trojan,3870454545,671,715,758,675,132,274,49,49,28016009,52601487,28016009,10,4,60,389,24,122,86,3,Activo3,riesgo
16183,Trojan,Trojan,3846511628,668,710,744,641,129,269,49,49,2892562,53719008,2892562,10,4,60,389,24,122,86,3,Activo15,riesgo
16184,Trojan,Trojan,3852380952,665,708,734,633,125,262,48,48,29090909,53939394,29090909,11,5,66,389,24,121,86,3,Activo18,riesgo
16185,Trojan,Trojan,38575,650,714,702,629,119,237,46,46,29430582,54382598,29430582,12,5,72,389,24,119,86,3,Activo6,riesgo
16186,Trojan,Trojan,38575,653,714,703,629,119,237,46,46,29487179,54487179,29487179,12,5,72,389,24,119,86,3,Activo19,riesgo
16187,Trojan,Trojan,38575,655,714,705,629,119,237,46,46,29525032,54557125,29525032,13,6,78,389,24,119,86,3,Activo3,riesgo
16188,Trojan,Trojan,382,684,726,889,665,129,280,60,60,33764772,57962859,33764772,4,4,24,389,24,123,86,3,Activo20,riesgo
16189,Trojan,Trojan,395,627,608,633,580,110,232,44,44,30428769,54633472,30428769,2,2,12,389,24,119,86,3,Activo17,riesgo
16190,Trojan,Trojan,3860869565,697,739,860,668,135,290,70,70,37940379,62330623,37940379,4,4,24,389,24,123,86,3,Activo1,riesgo
16191,Trojan,Trojan,3841304348,696,741,834,667,135,290,66,66,36045877,60622611,36045877,4,4,24,389,24,123,86,3,Activo13,riesgo
16192,Trojan,Trojan,3888095238,649,678,737,646,129,268,46,46,27479092,51971326,27479092,3,3,18,389,24,123,86,3,Activo17,riesgo
16193,Trojan,Trojan,387804878,646,673,714,612,125,267,46,46,28307692,52923077,28307692,3,3,18,389,24,122,86,3,Activo7,riesgo
16194,Trojan,Trojan,3785,631,681,679,608,119,240,44,44,28683181,5345502,28683181,3,3,18,389,24,120,86,3,Activo6,riesgo
16195,Trojan,Trojan,3921052632,632,677,672,604,116,239,44,44,2923588,53820598,2923588,3,3,18,389,24,119,86,3,Activo2,riesgo
16196,Trojan,Trojan,3921052632,630,677,671,604,116,239,44,44,29294274,53928096,29294274,3,3,18,389,24,119,86,3,Activo17,riesgo
16197,Trojan,Trojan,395,627,608,646,580,110,232,44,44,30428769,54633472,30428769,2,2,12,389,24,119,86,3,Activo11,riesgo
16198,Trojan,Trojan,3883333333,659,679,838,656,120,261,47,47,28026237,52474657,28026237,3,3,18,389,24,122,86,3,Activo9,riesgo
16199,Trojan,Trojan,37875,647,692,674,612,113,232,44,44,28795812,54319372,28795812,3,3,18,389,24,119,86,3,Activo3,riesgo
16200,Trojan,Trojan,3857142857,659,679,784,650,120,261,47,47,28211285,52821128,28211285,3,3,18,389,24,122,86,3,Activo17,riesgo
16201,Trojan,Trojan,3827272727,663,694,774,661,126,269,47,47,2716763,52023121,2716763,3,3,18,389,24,122,86,3,Activo1,riesgo
16202,Trojan,Trojan,3806818182,663,694,731,658,126,269,46,46,2677532,51804424,2677532,3,3,18,389,24,122,86,3,Activo1,riesgo
16203,Trojan,Trojan,3781395349,660,689,711,624,123,264,46,46,27644231,52884615,27644231,3,3,18,389,24,122,86,3,Activo9,riesgo
16204,Trojan,Trojan,3785714286,658,684,704,616,119,257,45,45,27743527,53637485,27743527,3,3,18,389,24,121,86,3,Activo8,riesgo
16205,Trojan,Trojan,3790243902,652,699,690,610,116,250,45,45,28589581,54002541,28589581,3,3,18,389,24,119,86,3,Activo18,riesgo
16206,Trojan,Trojan,37875,647,692,674,612,113,232,44,44,28720627,54177546,28720627,3,3,18,389,24,119,86,3,Activo12,riesgo
16207,Trojan,Trojan,37875,649,692,678,612,113,232,44,44,28776978,54283846,28776978,3,3,18,389,24,119,86,3,Activo10,riesgo
16208,Trojan,Trojan,4023076923,645,655,829,640,120,259,46,46,2850062,5204461,2850062,3,3,18,389,24,123,87,3,Activo18,riesgo
16209,Trojan,Trojan,3924324324,632,668,660,596,113,230,43,43,29371585,53961749,29371585,3,3,18,389,24,120,87,3,Activo9,riesgo
16210,Trojan,Trojan,3994871795,645,655,775,634,120,259,46,46,28696195,52401747,28696195,3,3,18,389,24,123,87,3,Activo2,riesgo
16211,Trojan,Trojan,3956097561,649,670,766,645,126,267,46,46,27594481,51589682,27594481,3,3,18,389,24,123,87,3,Activo17,riesgo
16212,Trojan,Trojan,3934146341,649,670,724,642,126,267,45,45,27190332,51359517,27190332,3,3,18,389,24,123,87,3,Activo8,riesgo
16213,Trojan,Trojan,391,647,665,704,608,123,262,45,45,28107433,52467208,28107433,3,3,18,389,24,123,87,3,Activo8,riesgo
16214,Trojan,Trojan,3935897436,644,683,701,606,119,259,44,44,28061224,52933673,28061224,3,3,18,389,24,122,87,3,Activo8,riesgo
16215,Trojan,Trojan,3924324324,630,668,660,596,113,230,43,43,29192125,53632043,29192125,3,3,18,389,24,120,87,3,Activo9,riesgo
16216,Trojan,Trojan,3924324324,633,668,666,596,113,230,43,43,29291553,53814714,29291553,3,3,18,389,24,120,87,3,Activo2,riesgo
16217,Trojan,Trojan,3924324324,635,668,668,596,113,230,43,43,29351536,53924915,29351536,3,3,18,389,24,120,87,3,Activo1,riesgo
16218,Trojan,Trojan,3926190476,670,693,870,665,126,266,48,48,28301887,52476415,28301887,10,4,60,389,24,122,86,3,Activo6,riesgo
16219,Trojan,Trojan,3876315789,647,640,667,605,113,230,46,46,30687125,55370247,30687125,10,3,60,389,24,119,86,3,Activo3,riesgo
16220,Trojan,Trojan,3915909091,669,709,888,684,132,274,50,50,28216704,5248307,28216704,10,4,60,389,24,122,86,3,Activo11,riesgo
16221,Trojan,Trojan,3915909091,669,711,821,684,132,274,49,49,27683616,51977401,27683616,10,4,60,389,24,122,86,3,Activo1,riesgo
16222,Trojan,Trojan,3890909091,669,711,760,678,132,274,49,49,27920228,52421652,27920228,10,4,60,389,24,122,86,3,Activo10,riesgo
16223,Trojan,Trojan,39,664,706,752,670,128,269,48,48,28037383,52570093,28037383,10,4,60,389,24,121,86,3,Activo13,riesgo
16224,Trojan,Trojan,387804878,658,720,724,633,122,259,47,47,29156328,53970223,29156328,11,4,66,389,24,119,86,3,Activo3,riesgo
16225,Trojan,Trojan,387804878,660,720,729,633,122,259,47,47,29247044,54138146,29247044,11,4,66,389,24,119,86,3,Activo18,riesgo
16226,Trojan,Trojan,38575,656,709,703,629,119,237,46,46,29543995,54592164,29543995,11,4,66,389,24,119,86,3,Activo15,riesgo
16227,Trojan,Trojan,3881578947,647,640,666,605,113,230,46,46,30646236,55296469,30646236,10,3,60,389,24,119,86,3,Activo15,riesgo
16228,Trojan,Trojan,3847619048,668,674,835,648,120,260,47,47,28279182,52948255,28279182,3,3,18,389,24,122,86,3,Activo3,riesgo
16229,Trojan,Trojan,2907894737,662,696,703,609,119,236,72,72,227848101,272151899,227848101,1,1,6,356,20,108,55,3,Activo13,riesgo
16230,Trojan,Trojan,374047619,658,674,795,642,120,260,72,72,46332046,68211068,46332046,3,3,18,389,24,122,55,3,Activo9,riesgo
16231,Trojan,Trojan,372173913,677,693,912,658,132,275,62,62,36773428,60498221,36773428,3,3,18,389,24,123,55,3,Activo6,riesgo
16232,Trojan,Trojan,3702173913,677,695,789,655,132,275,61,61,36396181,6026253,36396181,3,3,18,389,24,123,55,3,Activo16,riesgo
16233,Trojan,Trojan,3675555556,674,690,772,621,129,271,61,61,37515375,61500615,37515375,3,3,18,389,24,123,55,3,Activo14,riesgo
16234,Trojan,Trojan,3677272727,671,685,734,613,125,263,61,61,3836478,62264151,3836478,3,3,18,389,24,122,55,3,Activo3,riesgo
16235,Trojan,Trojan,3676744186,666,681,723,607,122,256,56,56,39829303,65433855,39829303,2,2,12,389,24,120,55,3,Activo17,riesgo
16236,Trojan,Trojan,3693023256,672,707,719,613,122,258,48,48,40990606,70025619,40990606,2,2,12,389,24,120,55,3,Activo14,riesgo
16237,Trojan,Trojan,3618604651,665,706,713,611,122,242,29,29,45669291,74015748,45669291,2,2,12,389,24,120,55,3,Activo5,riesgo
16238,Trojan,Trojan,3883333333,661,679,836,656,120,261,48,48,28605483,53039333,28605483,3,3,18,389,24,122,87,3,Activo8,riesgo
16239,Trojan,Trojan,3785,645,691,668,610,113,232,43,43,2815979,53700065,2815979,3,3,18,389,24,119,87,3,Activo18,riesgo
16240,Trojan,Trojan,3857142857,661,679,784,650,120,261,48,48,28794241,53389322,28794241,3,3,18,389,24,122,87,3,Activo12,riesgo
16241,Trojan,Trojan,3825,664,693,766,659,126,269,47,47,27183343,5205321,27183343,3,3,18,389,24,122,87,3,Activo3,riesgo
16242,Trojan,Trojan,3779069767,661,688,718,622,123,264,46,46,27561414,52726183,27561414,3,3,18,389,24,122,87,3,Activo12,riesgo
16243,Trojan,Trojan,3779069767,662,688,709,622,123,264,46,46,27660854,52916416,27660854,3,3,18,389,24,122,87,3,Activo11,riesgo
16244,Trojan,Trojan,3785714286,658,683,699,614,119,259,45,45,27760642,53053671,27760642,3,3,18,389,24,121,87,3,Activo11,riesgo
16245,Trojan,Trojan,3695121951,643,691,670,610,113,232,43,43,28049576,53489889,28049576,3,3,18,389,24,119,87,3,Activo12,riesgo
16246,Trojan,Trojan,3785,645,691,672,610,113,232,43,43,28104575,53594771,28104575,3,3,18,389,24,119,87,3,Activo8,riesgo
16247,Trojan,Trojan,3785,648,691,674,610,113,232,43,43,2815979,53700065,2815979,3,3,18,389,24,119,87,3,Activo13,riesgo
16248,Trojan,Trojan,3939534884,695,721,887,671,126,272,52,52,29799427,53868195,29799427,5,21,30,389,24,121,86,3,Activo4,riesgo
16249,Trojan,Trojan,39,623,664,660,594,113,230,42,42,28865979,53608247,28865979,3,3,18,389,24,118,86,3,Activo5,riesgo
16250,Trojan,Trojan,3914285714,645,671,794,651,129,269,46,46,2723505,51509769,2723505,3,3,18,389,24,121,86,3,Activo15,riesgo
16251,Trojan,Trojan,3934146341,641,666,747,643,126,267,46,46,27761014,51901026,27761014,3,3,18,389,24,121,86,3,Activo16,riesgo
16252,Trojan,Trojan,3912195122,641,666,724,640,126,267,45,45,27355623,51671733,27355623,3,3,18,389,24,121,86,3,Activo1,riesgo
16253,Trojan,Trojan,38875,638,661,707,606,123,262,45,45,28284098,52796983,28284098,3,3,18,389,24,121,86,3,Activo19,riesgo
16254,Trojan,Trojan,3897368421,630,652,678,592,116,248,44,44,29139073,53642384,29139073,3,3,18,389,24,118,86,3,Activo5,riesgo
16255,Trojan,Trojan,3897368421,631,652,681,592,116,248,44,44,29372497,54072096,29372497,3,3,18,389,24,118,86,3,Activo7,riesgo
16256,Trojan,Trojan,39,625,664,664,594,113,230,42,42,28826356,5353466,28826356,3,3,18,389,24,118,86,3,Activo19,riesgo
16257,Trojan,Trojan,39,623,664,660,594,113,230,42,42,28865979,53608247,28865979,3,3,18,389,24,118,86,3,Activo10,riesgo
16258,Trojan,Trojan,4005128205,641,659,832,640,120,259,47,47,29228856,52860697,29228856,3,3,18,389,24,122,87,3,Activo18,riesgo
16259,Trojan,Trojan,3905405405,627,671,664,594,113,230,42,42,28846154,53571429,28846154,3,3,18,389,24,119,87,3,Activo17,riesgo
16260,Trojan,Trojan,3976923077,641,659,782,634,120,259,47,47,29430182,53224796,29430182,3,3,18,389,24,122,87,3,Activo20,riesgo
16261,Trojan,Trojan,3936585366,644,673,758,643,126,267,46,46,27727547,51838457,27727547,3,3,18,389,24,122,87,3,Activo2,riesgo
16262,Trojan,Trojan,389,641,668,707,606,123,262,45,45,281602,52565707,281602,3,3,18,389,24,122,87,3,Activo7,riesgo
16263,Trojan,Trojan,389,641,668,697,606,123,262,45,45,28248588,52730697,28248588,3,3,18,389,24,122,87,3,Activo13,riesgo
16264,Trojan,Trojan,3892307692,638,663,689,598,119,255,44,44,28405423,52937379,28405423,3,3,18,389,24,121,87,3,Activo3,riesgo
16265,Trojan,Trojan,3926315789,634,682,681,598,116,252,44,44,29062087,53500661,29062087,3,3,18,389,24,119,87,3,Activo13,riesgo
16266,Trojan,Trojan,3905405405,625,671,661,594,113,230,42,42,28767123,53424658,28767123,3,3,18,389,24,119,87,3,Activo13,riesgo
16267,Trojan,Trojan,3905405405,626,671,671,594,113,230,42,42,28826356,5353466,28826356,3,3,18,389,24,119,87,3,Activo16,riesgo
16268,Trojan,Trojan,3883333333,661,679,840,656,120,261,48,48,28605483,53039333,28605483,3,3,18,389,24,122,87,3,Activo19,riesgo
16269,Trojan,Trojan,3807317073,657,702,691,614,116,255,45,45,28535193,5389981,28535193,3,3,18,389,24,119,87,3,Activo17,riesgo
16270,Trojan,Trojan,3857142857,661,679,786,650,120,261,48,48,28794241,53389322,28794241,3,3,18,389,24,122,87,3,Activo8,riesgo
16271,Trojan,Trojan,3825,664,693,768,659,126,269,47,47,27183343,5205321,27183343,3,3,18,389,24,122,87,3,Activo10,riesgo
16272,Trojan,Trojan,3779069767,661,688,715,622,123,264,46,46,27577938,52757794,27577938,3,3,18,389,24,122,87,3,Activo20,riesgo
16273,Trojan,Trojan,3779069767,662,688,710,622,123,264,46,46,27660854,52916416,27660854,3,3,18,389,24,122,87,3,Activo20,riesgo
16274,Trojan,Trojan,3783333333,658,683,695,614,119,257,45,45,27760642,53053671,27760642,3,3,18,389,24,121,87,3,Activo7,riesgo
16275,Trojan,Trojan,3802439024,655,702,688,614,116,252,45,45,28427037,53695515,28427037,3,3,18,389,24,119,87,3,Activo11,riesgo
16276,Trojan,Trojan,3807317073,658,702,689,614,116,254,45,45,28462998,53763441,28462998,3,3,18,389,24,119,87,3,Activo3,riesgo
16277,Trojan,Trojan,3807317073,659,702,698,614,116,255,45,45,2851711,53865653,2851711,3,3,18,389,24,119,87,3,Activo15,riesgo
16278,Trojan,Trojan,3883333333,661,679,840,656,120,261,48,48,28605483,53039333,28605483,3,3,18,389,24,122,87,3,Activo14,riesgo
16279,Trojan,Trojan,3810526316,641,624,633,594,107,228,44,44,29891304,55027174,29891304,2,2,12,389,24,119,87,3,Activo2,riesgo
16280,Trojan,Trojan,3825,666,693,806,659,126,269,48,48,27745665,52601156,27745665,3,3,18,389,24,122,87,3,Activo18,riesgo
16281,Trojan,Trojan,3804545455,664,693,754,656,126,269,46,46,2677532,51804424,2677532,3,3,18,389,24,122,87,3,Activo4,riesgo
16282,Trojan,Trojan,3779069767,661,688,705,622,123,264,46,46,27611044,52821128,27611044,3,3,18,389,24,122,87,3,Activo13,riesgo
16283,Trojan,Trojan,3785714286,658,683,701,614,119,259,45,45,27743527,53020962,27743527,3,3,18,389,24,121,87,3,Activo9,riesgo
16284,Trojan,Trojan,3695121951,643,691,671,610,113,232,43,43,28049576,53489889,28049576,3,3,18,389,24,119,87,3,Activo19,riesgo
16285,Trojan,Trojan,3785,645,691,674,610,113,232,43,43,2815979,53700065,2815979,3,3,18,389,24,119,87,3,Activo17,riesgo
16286,Trojan,Trojan,3785,647,691,668,610,113,232,44,44,28833552,54390564,28833552,3,3,18,389,24,119,87,3,Activo2,riesgo
16287,Trojan,Trojan,3805263158,639,622,636,586,107,225,44,44,29931973,55102041,29931973,2,2,12,389,24,119,87,3,Activo3,riesgo
16288,Trojan,Trojan,401025641,642,659,836,640,120,260,48,48,29795158,53382992,29795158,3,3,18,389,24,122,86,3,Activo7,riesgo
16289,Trojan,Trojan,3908108108,626,671,664,594,113,231,43,43,29492455,54183813,29492455,3,3,18,389,24,119,86,3,Activo5,riesgo
16290,Trojan,Trojan,3982051282,642,659,785,634,120,260,48,48,3,5375,3,3,3,18,389,24,122,86,3,Activo19,riesgo
16291,Trojan,Trojan,3941463415,645,673,762,643,126,268,47,47,28279182,5234657,28279182,3,3,18,389,24,122,86,3,Activo9,riesgo
16292,Trojan,Trojan,3895,642,668,717,606,123,263,46,46,28714107,53058677,28714107,3,3,18,389,24,122,86,3,Activo11,riesgo
16293,Trojan,Trojan,3895,642,668,702,606,123,263,46,46,28822055,53258145,28822055,3,3,18,389,24,122,86,3,Activo17,riesgo
16294,Trojan,Trojan,3905128205,639,663,689,598,119,258,45,45,28938907,53376206,28938907,3,3,18,389,24,121,86,3,Activo2,riesgo
16295,Trojan,Trojan,3923684211,635,682,682,598,116,251,45,45,29722589,54161162,29722589,3,3,18,389,24,119,86,3,Activo3,riesgo
16296,Trojan,Trojan,3928947368,635,682,682,598,116,253,45,45,29801325,54304636,29801325,3,3,18,389,24,119,86,3,Activo17,riesgo
16297,Trojan,Trojan,3908108108,629,671,670,594,113,231,43,43,29472241,54146676,29472241,3,3,18,389,24,119,86,3,Activo2,riesgo
16298,Trojan,Trojan,385952381,666,684,840,648,120,261,51,51,30520646,55056852,30520646,4,4,24,389,24,122,87,3,Activo16,riesgo
16299,Trojan,Trojan,376,650,698,702,610,113,235,46,46,30263158,55921053,30263158,4,4,24,389,24,119,87,3,Activo13,riesgo
